MetricID,StudentID,ClassID,ReportingPeriod,AcademicYear,OverallGrade,OverallPercentage,AttendancePercentage,AssignmentCompletionRate,BehaviorRating,TeacherComments,ParentContact,InterventionNeeded,InterventionType
44465,3596,203,Q1,2025,D,68.88,98.29,92.29,3,Good progress,1,1,Study Group
44466,3596,203,Q2,2025,D,68.88,98.29,92.24,5,Average performance,1,1,Study Group
44467,3596,199,Q1,2025,C,71.2,98.29,100.0,2,Needs support,0,0,
44468,3596,199,Q2,2025,C,71.2,98.29,97.03,4,Needs support,1,0,
44469,3596,206,Q1,2025,D,67.55,98.29,89.59,3,Excellent work,1,1,Counseling
44470,3596,206,Q2,2025,D,67.55,98.29,100.0,1,Average performance,1,1,Tutoring
44471,3596,197,Q1,2025,D,69.6,98.29,98.95,4,Excellent work,1,1,Study Group
44472,3596,197,Q2,2025,D,69.6,98.29,100.0,5,Excellent work,1,1,Study Group
44473,3596,200,Q1,2025,C,72.44,98.29,89.11,4,Average performance,1,0,
44474,3596,200,Q2,2025,C,72.44,98.29,100.0,1,Needs support,1,0,
44475,3597,197,Q1,2025,B,87.22,96.67,93.85,3,Average performance,1,0,
44476,3597,197,Q2,2025,B,87.22,96.67,100.0,4,Average performance,0,0,
44477,3597,205,Q1,2025,B,89.63,96.67,99.35,5,Excellent work,1,0,
44478,3597,205,Q2,2025,B,89.63,96.67,100.0,3,Excellent work,1,0,
44479,3597,204,Q1,2025,B,85.96,96.67,100.0,2,Good progress,0,0,
44480,3597,204,Q2,2025,B,85.96,96.67,100.0,3,Needs support,0,0,
44481,3597,199,Q1,2025,B,86.45,96.67,100.0,4,Needs support,1,0,
44482,3597,199,Q2,2025,B,86.45,96.67,96.67,2,Good progress,0,0,
44483,3597,208,Q1,2025,B,88.35,96.67,96.65,3,Needs support,0,0,
44484,3597,208,Q2,2025,B,88.35,96.67,100.0,3,Good progress,0,0,
44485,3597,200,Q1,2025,B,87.64,96.67,99.36,2,Average performance,0,0,
44486,3597,200,Q2,2025,B,87.64,96.67,94.24,4,Average performance,0,0,
44487,3599,199,Q1,2025,C,77.43,80.16,74.82,4,Good progress,0,0,
44488,3599,199,Q2,2025,C,77.43,80.16,76.93,2,Needs support,1,0,
44489,3599,201,Q1,2025,C,78.33,80.16,86.51,3,Excellent work,0,0,
44490,3599,201,Q2,2025,C,78.33,80.16,80.39,2,Good progress,0,0,
44491,3599,206,Q1,2025,C,73.68,80.16,78.94,2,Needs support,0,0,
44492,3599,206,Q2,2025,C,73.68,80.16,71.76,3,Average performance,0,0,
44493,3599,198,Q1,2025,C,79.11,80.16,83.63,2,Needs support,0,0,
44494,3599,198,Q2,2025,C,79.11,80.16,80.2,3,Good progress,0,0,
44495,3599,210,Q1,2025,C,75.79,80.16,88.22,1,Average performance,0,0,
44496,3599,210,Q2,2025,C,75.79,80.16,90.08,4,Excellent work,1,0,
44497,3600,203,Q1,2025,F,50.43,50.0,49.97,2,Good progress,1,1,Counseling
44498,3600,203,Q2,2025,F,50.43,50.0,48.84,4,Good progress,1,1,Tutoring
44499,3600,208,Q1,2025,F,49.69,50.0,55.13,5,Good progress,1,1,
44500,3600,208,Q2,2025,F,49.69,50.0,54.58,1,Excellent work,1,1,Counseling
44501,3600,202,Q1,2025,F,54.45,50.0,44.48,4,Good progress,1,1,
44502,3600,202,Q2,2025,F,54.45,50.0,58.95,3,Good progress,1,1,Tutoring
44503,3600,205,Q1,2025,F,53.1,50.0,47.47,3,Needs support,1,1,Counseling
44504,3600,205,Q2,2025,F,53.1,50.0,45.83,4,Excellent work,1,1,Counseling
44505,3600,198,Q1,2025,F,54.32,50.0,47.11,3,Good progress,1,1,Tutoring
44506,3600,198,Q2,2025,F,54.32,50.0,45.46,4,Excellent work,1,1,Tutoring
44507,3600,206,Q1,2025,F,54.95,50.0,51.8,3,Good progress,1,1,Counseling
44508,3600,206,Q2,2025,F,54.95,50.0,53.96,4,Excellent work,1,1,Tutoring
44509,3601,210,Q1,2025,F,23.98,67.12,65.1,1,Good progress,1,1,Tutoring
44510,3601,210,Q2,2025,F,23.98,67.12,69.34,5,Needs support,1,1,Counseling
44511,3601,201,Q1,2025,F,24.94,67.12,65.24,2,Excellent work,1,1,Counseling
44512,3601,201,Q2,2025,F,24.94,67.12,67.48,4,Average performance,1,1,
44513,3601,198,Q1,2025,F,22.17,67.12,70.79,3,Average performance,1,1,Tutoring
44514,3601,198,Q2,2025,F,22.17,67.12,69.84,5,Excellent work,1,1,Study Group
44515,3601,205,Q1,2025,F,23.54,67.12,60.87,1,Needs support,1,1,
44516,3601,205,Q2,2025,F,23.54,67.12,59.36,1,Excellent work,1,1,
44517,3601,203,Q1,2025,F,28.61,67.12,71.46,4,Average performance,1,1,
44518,3601,203,Q2,2025,F,28.61,67.12,59.06,4,Excellent work,1,1,Counseling
44519,3602,207,Q1,2025,F,58.42,87.78,84.29,3,Good progress,1,1,Study Group
44520,3602,207,Q2,2025,F,58.42,87.78,97.68,1,Good progress,1,1,Counseling
44521,3602,209,Q1,2025,F,55.29,87.78,82.54,2,Average performance,1,1,Tutoring
44522,3602,209,Q2,2025,F,55.29,87.78,90.61,1,Good progress,1,1,Counseling
44523,3602,206,Q1,2025,F,55.58,87.78,97.06,4,Average performance,1,1,Study Group
44524,3602,206,Q2,2025,F,55.58,87.78,89.53,2,Average performance,1,1,Tutoring
44525,3602,196,Q1,2025,F,57.33,87.78,94.73,1,Excellent work,1,1,Study Group
44526,3602,196,Q2,2025,F,57.33,87.78,87.3,3,Average performance,1,1,Study Group
44527,3602,200,Q1,2025,F,57.26,87.78,86.15,5,Needs support,1,1,Counseling
44528,3602,200,Q2,2025,F,57.26,87.78,86.48,4,Needs support,1,1,Counseling
44529,3602,205,Q1,2025,F,57.74,87.78,90.99,4,Excellent work,1,1,
44530,3602,205,Q2,2025,F,57.74,87.78,80.78,2,Good progress,1,1,Tutoring
44531,3602,203,Q1,2025,F,55.57,87.78,90.15,3,Average performance,1,1,Study Group
44532,3602,203,Q2,2025,F,55.57,87.78,78.52,1,Excellent work,1,1,
44533,3603,207,Q1,2025,D,62.29,82.64,79.2,4,Average performance,1,1,Counseling
44534,3603,207,Q2,2025,D,62.29,82.64,92.51,3,Average performance,1,1,
44535,3603,209,Q1,2025,D,60.51,82.64,73.66,3,Needs support,1,1,
44536,3603,209,Q2,2025,D,60.51,82.64,88.36,4,Excellent work,1,1,
44537,3603,205,Q1,2025,D,62.48,82.64,78.42,1,Average performance,1,1,Study Group
44538,3603,205,Q2,2025,D,62.48,82.64,76.56,4,Needs support,1,1,Counseling
44539,3603,198,Q1,2025,D,63.6,82.64,76.75,4,Average performance,1,1,Study Group
44540,3603,198,Q2,2025,D,63.6,82.64,85.85,5,Good progress,1,1,
44541,3603,206,Q1,2025,D,62.47,82.64,87.82,3,Needs support,1,1,Tutoring
44542,3603,206,Q2,2025,D,62.47,82.64,77.2,5,Excellent work,1,1,
44543,3603,203,Q1,2025,D,60.9,82.64,76.91,5,Excellent work,1,1,
44544,3603,203,Q2,2025,D,60.9,82.64,81.07,3,Good progress,1,1,
44545,3603,210,Q1,2025,F,59.93,82.64,81.75,4,Needs support,1,1,
44546,3603,210,Q2,2025,F,59.93,82.64,78.62,3,Excellent work,1,1,Counseling
44547,3604,200,Q1,2025,B,82.66,92.91,92.87,2,Average performance,0,0,
44548,3604,200,Q2,2025,B,82.66,92.91,100.0,3,Average performance,0,0,
44549,3604,199,Q1,2025,B,82.47,92.91,91.57,1,Needs support,0,0,
44550,3604,199,Q2,2025,B,82.47,92.91,94.93,4,Good progress,0,0,
44551,3604,206,Q1,2025,B,82.57,92.91,90.9,2,Excellent work,0,0,
44552,3604,206,Q2,2025,B,82.57,92.91,98.26,4,Good progress,1,0,
44553,3604,196,Q1,2025,C,78.98,92.91,84.1,5,Good progress,0,0,
44554,3604,196,Q2,2025,C,78.98,92.91,90.17,3,Average performance,0,0,
44555,3604,202,Q1,2025,B,85.34,92.91,86.59,1,Excellent work,0,0,
44556,3604,202,Q2,2025,B,85.34,92.91,91.59,4,Needs support,0,0,
44557,3604,204,Q1,2025,B,83.73,92.91,94.6,1,Needs support,0,0,
44558,3604,204,Q2,2025,B,83.73,92.91,93.41,1,Excellent work,0,0,
44559,3604,210,Q1,2025,B,87.36,92.91,86.8,4,Excellent work,0,0,
44560,3604,210,Q2,2025,B,87.36,92.91,91.86,4,Good progress,0,0,
44561,3604,203,Q1,2025,B,83.7,92.91,94.34,4,Needs support,1,0,
44562,3604,203,Q2,2025,B,83.7,92.91,97.72,1,Excellent work,0,0,
44563,3606,208,Q1,2025,F,49.69,93.68,100.0,3,Good progress,1,1,Tutoring
44564,3606,208,Q2,2025,F,49.69,93.68,86.21,5,Excellent work,1,1,Study Group
44565,3606,200,Q1,2025,F,50.34,93.68,99.75,3,Excellent work,1,1,Counseling
44566,3606,200,Q2,2025,F,50.34,93.68,94.04,5,Average performance,1,1,Study Group
44567,3606,196,Q1,2025,F,51.59,93.68,95.69,4,Needs support,1,1,Tutoring
44568,3606,196,Q2,2025,F,51.59,93.68,95.2,2,Excellent work,1,1,Study Group
44569,3606,203,Q1,2025,F,48.23,93.68,100.0,5,Excellent work,1,1,Counseling
44570,3606,203,Q2,2025,F,48.23,93.68,97.15,1,Good progress,1,1,
44571,3606,204,Q1,2025,F,50.92,93.68,100.0,5,Needs support,1,1,
44572,3606,204,Q2,2025,F,50.92,93.68,95.54,4,Excellent work,1,1,Counseling
44573,3606,206,Q1,2025,F,51.75,93.68,93.45,5,Excellent work,1,1,
44574,3606,206,Q2,2025,F,51.75,93.68,91.77,5,Good progress,1,1,Study Group
44575,3606,205,Q1,2025,F,49.61,93.68,100.0,3,Needs support,1,1,Counseling
44576,3606,205,Q2,2025,F,49.61,93.68,95.9,2,Excellent work,1,1,Study Group
44577,3607,209,Q1,2025,D,60.33,75.5,74.76,3,Good progress,1,1,Tutoring
44578,3607,209,Q2,2025,D,60.33,75.5,81.47,3,Average performance,1,1,Tutoring
44579,3607,201,Q1,2025,F,59.81,75.5,67.19,5,Needs support,1,1,Tutoring
44580,3607,201,Q2,2025,F,59.81,75.5,67.5,4,Needs support,1,1,Tutoring
44581,3607,207,Q1,2025,F,56.51,75.5,77.83,2,Excellent work,1,1,Counseling
44582,3607,207,Q2,2025,F,56.51,75.5,83.63,1,Average performance,1,1,
44583,3607,196,Q1,2025,F,59.48,75.5,84.12,2,Good progress,1,1,Counseling
44584,3607,196,Q2,2025,F,59.48,75.5,75.93,2,Needs support,1,1,
44585,3607,200,Q1,2025,F,58.89,75.5,72.74,1,Needs support,1,1,Counseling
44586,3607,200,Q2,2025,F,58.89,75.5,79.67,1,Needs support,1,1,
44587,3607,202,Q1,2025,F,58.87,75.5,79.67,1,Excellent work,1,1,Tutoring
44588,3607,202,Q2,2025,F,58.87,75.5,69.32,1,Excellent work,1,1,Tutoring
44589,3609,201,Q1,2025,F,52.7,94.44,97.03,2,Needs support,1,1,Counseling
44590,3609,201,Q2,2025,F,52.7,94.44,99.94,5,Needs support,1,1,Study Group
44591,3609,207,Q1,2025,F,56.38,94.44,94.55,2,Good progress,1,1,Study Group
44592,3609,207,Q2,2025,F,56.38,94.44,93.27,2,Needs support,1,1,Study Group
44593,3609,196,Q1,2025,F,54.57,94.44,86.4,4,Needs support,1,1,
44594,3609,196,Q2,2025,F,54.57,94.44,86.95,5,Good progress,1,1,Counseling
44595,3609,197,Q1,2025,F,53.5,94.44,100.0,1,Needs support,1,1,
44596,3609,197,Q2,2025,F,53.5,94.44,89.34,1,Excellent work,1,1,Study Group
44597,3609,205,Q1,2025,F,54.98,94.44,100.0,3,Excellent work,1,1,Tutoring
44598,3609,205,Q2,2025,F,54.98,94.44,87.75,1,Excellent work,1,1,Counseling
44599,3609,203,Q1,2025,F,56.46,94.44,84.48,2,Excellent work,1,1,Study Group
44600,3609,203,Q2,2025,F,56.46,94.44,97.25,5,Good progress,1,1,Study Group
44601,3609,199,Q1,2025,F,53.77,94.44,86.45,2,Good progress,1,1,
44602,3609,199,Q2,2025,F,53.77,94.44,86.54,1,Good progress,1,1,
44603,3610,198,Q1,2025,A,91.37,74.77,75.3,2,Needs support,1,1,Study Group
44604,3610,198,Q2,2025,A,91.37,74.77,76.44,1,Good progress,1,1,Study Group
44605,3610,208,Q1,2025,A,91.49,74.77,68.02,2,Good progress,1,1,Tutoring
44606,3610,208,Q2,2025,A,91.49,74.77,69.19,2,Excellent work,1,1,Tutoring
44607,3610,197,Q1,2025,A,92.59,74.77,65.52,1,Excellent work,1,1,Tutoring
44608,3610,197,Q2,2025,A,92.59,74.77,79.98,4,Average performance,1,1,Study Group
44609,3610,199,Q1,2025,A,91.53,74.77,83.38,5,Average performance,1,1,
44610,3610,199,Q2,2025,A,91.53,74.77,79.69,5,Average performance,1,1,Tutoring
44611,3610,210,Q1,2025,A,91.98,74.77,82.78,5,Average performance,1,1,Study Group
44612,3610,210,Q2,2025,A,91.98,74.77,70.29,2,Average performance,1,1,Study Group
44613,3610,196,Q1,2025,A,91.32,74.77,67.71,1,Needs support,1,1,
44614,3610,196,Q2,2025,A,91.32,74.77,71.85,2,Needs support,1,1,Tutoring
44615,3610,202,Q1,2025,A,93.08,74.77,67.41,3,Needs support,1,1,Study Group
44616,3610,202,Q2,2025,A,93.08,74.77,77.42,4,Excellent work,1,1,Counseling
44617,3611,207,Q1,2025,A,98.15,87.8,89.95,5,Good progress,0,0,
44618,3611,207,Q2,2025,A,98.15,87.8,89.11,1,Needs support,0,0,
44619,3611,210,Q1,2025,A,97.9,87.8,94.32,5,Needs support,1,0,
44620,3611,210,Q2,2025,A,97.9,87.8,89.89,4,Good progress,0,0,
44621,3611,198,Q1,2025,A,98.79,87.8,85.23,5,Needs support,1,0,
44622,3611,198,Q2,2025,A,98.79,87.8,90.75,3,Average performance,1,0,
44623,3611,206,Q1,2025,A,98.72,87.8,82.72,2,Excellent work,1,0,
44624,3611,206,Q2,2025,A,98.72,87.8,85.2,2,Good progress,0,0,
44625,3611,202,Q1,2025,A,99.43,87.8,89.72,3,Excellent work,0,0,
44626,3611,202,Q2,2025,A,99.43,87.8,86.63,3,Good progress,0,0,
44627,3611,197,Q1,2025,A,98.32,87.8,82.89,3,Excellent work,0,0,
44628,3611,197,Q2,2025,A,98.32,87.8,82.09,1,Good progress,1,0,
44629,3611,196,Q1,2025,A,98.96,87.8,93.24,4,Average performance,0,0,
44630,3611,196,Q2,2025,A,98.96,87.8,87.51,5,Needs support,1,0,
44631,3611,205,Q1,2025,A,99.46,87.8,96.76,1,Excellent work,0,0,
44632,3611,205,Q2,2025,A,99.46,87.8,77.9,3,Good progress,0,0,
44633,3612,199,Q1,2025,F,22.01,65.84,71.75,5,Good progress,1,1,Study Group
44634,3612,199,Q2,2025,F,22.01,65.84,75.25,1,Good progress,1,1,Study Group
44635,3612,204,Q1,2025,F,24.54,65.84,65.5,2,Good progress,1,1,
44636,3612,204,Q2,2025,F,24.54,65.84,67.08,3,Good progress,1,1,Study Group
44637,3612,203,Q1,2025,F,26.21,65.84,58.02,2,Average performance,1,1,Tutoring
44638,3612,203,Q2,2025,F,26.21,65.84,65.07,5,Excellent work,1,1,Study Group
44639,3612,208,Q1,2025,F,27.58,65.84,65.46,1,Good progress,1,1,Study Group
44640,3612,208,Q2,2025,F,27.58,65.84,64.65,3,Excellent work,1,1,Counseling
44641,3612,198,Q1,2025,F,22.19,65.84,60.18,2,Excellent work,1,1,Counseling
44642,3612,198,Q2,2025,F,22.19,65.84,60.12,3,Good progress,1,1,Study Group
44643,3613,209,Q1,2025,B,88.48,90.03,98.86,2,Needs support,1,0,
44644,3613,209,Q2,2025,B,88.48,90.03,85.44,2,Needs support,0,0,
44645,3613,198,Q1,2025,B,89.64,90.03,85.17,2,Good progress,0,0,
44646,3613,198,Q2,2025,B,89.64,90.03,90.14,1,Average performance,1,0,
44647,3613,204,Q1,2025,A,90.62,90.03,83.67,3,Needs support,0,0,
44648,3613,204,Q2,2025,A,90.62,90.03,92.29,5,Average performance,0,0,
44649,3613,205,Q1,2025,A,92.58,90.03,84.09,4,Excellent work,0,0,
44650,3613,205,Q2,2025,A,92.58,90.03,81.62,2,Needs support,0,0,
44651,3613,206,Q1,2025,A,90.56,90.03,90.67,5,Needs support,0,0,
44652,3613,206,Q2,2025,A,90.56,90.03,92.04,4,Average performance,0,0,
44653,3613,210,Q1,2025,A,92.82,90.03,98.58,3,Average performance,0,0,
44654,3613,210,Q2,2025,A,92.82,90.03,90.14,2,Good progress,0,0,
44655,3614,205,Q1,2025,B,80.79,60.97,57.67,3,Average performance,1,1,
44656,3614,205,Q2,2025,B,80.79,60.97,60.71,2,Needs support,1,1,Counseling
44657,3614,202,Q1,2025,B,83.16,60.97,59.65,3,Excellent work,1,1,Tutoring
44658,3614,202,Q2,2025,B,83.16,60.97,70.22,4,Average performance,1,1,Study Group
44659,3614,208,Q1,2025,B,81.6,60.97,65.88,2,Needs support,1,1,Study Group
44660,3614,208,Q2,2025,B,81.6,60.97,52.91,4,Needs support,1,1,
44661,3614,199,Q1,2025,C,79.02,60.97,53.44,5,Average performance,1,1,
44662,3614,199,Q2,2025,C,79.02,60.97,59.41,1,Excellent work,1,1,
44663,3614,207,Q1,2025,B,80.14,60.97,58.46,3,Needs support,1,1,Tutoring
44664,3614,207,Q2,2025,B,80.14,60.97,56.47,4,Needs support,1,1,Counseling
44665,3614,204,Q1,2025,B,83.02,60.97,56.12,4,Needs support,1,1,Study Group
44666,3614,204,Q2,2025,B,83.02,60.97,70.13,4,Needs support,1,1,
44667,3614,203,Q1,2025,C,79.36,60.97,58.86,2,Average performance,1,1,
44668,3614,203,Q2,2025,C,79.36,60.97,56.51,2,Excellent work,1,1,
44669,3614,209,Q1,2025,C,78.22,60.97,52.08,1,Average performance,1,1,Tutoring
44670,3614,209,Q2,2025,C,78.22,60.97,58.2,5,Excellent work,1,1,Tutoring
44671,3615,201,Q1,2025,B,82.44,92.06,98.87,1,Excellent work,0,0,
44672,3615,201,Q2,2025,B,82.44,92.06,82.99,5,Good progress,1,0,
44673,3615,202,Q1,2025,B,81.59,92.06,94.28,3,Excellent work,0,0,
44674,3615,202,Q2,2025,B,81.59,92.06,87.97,5,Excellent work,0,0,
44675,3615,198,Q1,2025,B,84.69,92.06,93.31,5,Needs support,0,0,
44676,3615,198,Q2,2025,B,84.69,92.06,100.0,4,Needs support,0,0,
44677,3615,200,Q1,2025,B,80.4,92.06,100.0,2,Average performance,0,0,
44678,3615,200,Q2,2025,B,80.4,92.06,94.77,2,Excellent work,1,0,
44679,3615,196,Q1,2025,B,82.22,92.06,95.81,3,Needs support,0,0,
44680,3615,196,Q2,2025,B,82.22,92.06,86.48,5,Good progress,1,0,
44681,3616,199,Q1,2025,A,94.17,92.77,100.0,1,Good progress,0,0,
44682,3616,199,Q2,2025,A,94.17,92.77,94.21,1,Excellent work,0,0,
44683,3616,196,Q1,2025,A,92.8,92.77,88.06,4,Excellent work,0,0,
44684,3616,196,Q2,2025,A,92.8,92.77,97.08,4,Average performance,1,0,
44685,3616,203,Q1,2025,A,94.52,92.77,83.99,1,Excellent work,0,0,
44686,3616,203,Q2,2025,A,94.52,92.77,91.24,2,Good progress,1,0,
44687,3616,205,Q1,2025,A,95.18,92.77,100.0,4,Average performance,0,0,
44688,3616,205,Q2,2025,A,95.18,92.77,85.39,3,Excellent work,0,0,
44689,3616,201,Q1,2025,A,95.37,92.77,90.71,3,Needs support,0,0,
44690,3616,201,Q2,2025,A,95.37,92.77,84.38,4,Needs support,1,0,
44691,3616,207,Q1,2025,A,95.74,92.77,87.49,2,Needs support,0,0,
44692,3616,207,Q2,2025,A,95.74,92.77,97.01,4,Good progress,1,0,
44693,3617,199,Q1,2025,F,36.82,94.32,96.37,3,Average performance,1,1,
44694,3617,199,Q2,2025,F,36.82,94.32,99.89,5,Needs support,1,1,Tutoring
44695,3617,201,Q1,2025,F,43.76,94.32,100.0,1,Average performance,1,1,
44696,3617,201,Q2,2025,F,43.76,94.32,100.0,2,Good progress,1,1,
44697,3617,200,Q1,2025,F,40.34,94.32,94.29,4,Excellent work,1,1,
44698,3617,200,Q2,2025,F,40.34,94.32,100.0,1,Average performance,1,1,
44699,3617,209,Q1,2025,F,38.76,94.32,93.72,2,Average performance,1,1,
44700,3617,209,Q2,2025,F,38.76,94.32,100.0,4,Needs support,1,1,
44701,3617,197,Q1,2025,F,40.64,94.32,89.73,1,Average performance,1,1,Counseling
44702,3617,197,Q2,2025,F,40.64,94.32,92.4,3,Good progress,1,1,Study Group
44703,3617,205,Q1,2025,F,38.92,94.32,86.21,2,Good progress,1,1,Study Group
44704,3617,205,Q2,2025,F,38.92,94.32,92.55,4,Excellent work,1,1,Counseling
44705,3618,203,Q1,2025,A,91.01,97.22,95.0,3,Good progress,0,0,
44706,3618,203,Q2,2025,A,91.01,97.22,90.08,1,Average performance,0,0,
44707,3618,199,Q1,2025,A,91.57,97.22,92.12,2,Good progress,1,0,
44708,3618,199,Q2,2025,A,91.57,97.22,91.27,4,Needs support,0,0,
44709,3618,198,Q1,2025,B,88.58,97.22,99.96,5,Average performance,0,0,
44710,3618,198,Q2,2025,B,88.58,97.22,90.56,4,Needs support,1,0,
44711,3618,201,Q1,2025,A,90.6,97.22,100.0,1,Good progress,0,0,
44712,3618,201,Q2,2025,A,90.6,97.22,96.79,5,Average performance,0,0,
44713,3618,204,Q1,2025,A,90.22,97.22,87.81,3,Needs support,0,0,
44714,3618,204,Q2,2025,A,90.22,97.22,89.57,2,Good progress,1,0,
44715,3619,205,Q1,2025,F,48.6,95.66,100.0,1,Needs support,1,1,
44716,3619,205,Q2,2025,F,48.6,95.66,91.32,1,Excellent work,1,1,
44717,3619,198,Q1,2025,F,50.06,95.66,100.0,2,Excellent work,1,1,Study Group
44718,3619,198,Q2,2025,F,50.06,95.66,90.79,2,Good progress,1,1,Study Group
44719,3619,202,Q1,2025,F,45.45,95.66,96.7,5,Needs support,1,1,Counseling
44720,3619,202,Q2,2025,F,45.45,95.66,88.05,1,Good progress,1,1,Counseling
44721,3619,209,Q1,2025,F,47.41,95.66,85.93,1,Average performance,1,1,Counseling
44722,3619,209,Q2,2025,F,47.41,95.66,96.36,4,Good progress,1,1,
44723,3619,208,Q1,2025,F,46.66,95.66,100.0,5,Excellent work,1,1,Counseling
44724,3619,208,Q2,2025,F,46.66,95.66,94.19,1,Good progress,1,1,
44725,3619,199,Q1,2025,F,49.12,95.66,89.13,1,Needs support,1,1,Study Group
44726,3619,199,Q2,2025,F,49.12,95.66,100.0,1,Average performance,1,1,Study Group
44727,3620,208,Q1,2025,F,58.11,95.6,100.0,2,Average performance,1,1,Tutoring
44728,3620,208,Q2,2025,F,58.11,95.6,100.0,1,Needs support,1,1,Study Group
44729,3620,209,Q1,2025,F,57.8,95.6,95.05,3,Excellent work,1,1,Study Group
44730,3620,209,Q2,2025,F,57.8,95.6,100.0,4,Excellent work,1,1,Tutoring
44731,3620,202,Q1,2025,F,54.77,95.6,86.52,3,Average performance,1,1,Study Group
44732,3620,202,Q2,2025,F,54.77,95.6,99.03,2,Needs support,1,1,
44733,3620,200,Q1,2025,F,52.59,95.6,100.0,2,Average performance,1,1,Counseling
44734,3620,200,Q2,2025,F,52.59,95.6,86.4,4,Good progress,1,1,Counseling
44735,3620,201,Q1,2025,F,53.0,95.6,100.0,3,Average performance,1,1,Study Group
44736,3620,201,Q2,2025,F,53.0,95.6,91.52,1,Excellent work,1,1,Counseling
44737,3620,196,Q1,2025,F,50.57,95.6,94.73,1,Needs support,1,1,Counseling
44738,3620,196,Q2,2025,F,50.57,95.6,97.33,5,Excellent work,1,1,Tutoring
44739,3620,206,Q1,2025,F,56.88,95.6,90.04,1,Excellent work,1,1,Study Group
44740,3620,206,Q2,2025,F,56.88,95.6,100.0,2,Average performance,1,1,Study Group
44741,3621,207,Q1,2025,F,52.78,94.73,100.0,3,Good progress,1,1,Study Group
44742,3621,207,Q2,2025,F,52.78,94.73,100.0,4,Average performance,1,1,
44743,3621,208,Q1,2025,F,50.35,94.73,85.0,3,Good progress,1,1,
44744,3621,208,Q2,2025,F,50.35,94.73,96.94,5,Needs support,1,1,
44745,3621,210,Q1,2025,F,51.24,94.73,96.57,4,Excellent work,1,1,Study Group
44746,3621,210,Q2,2025,F,51.24,94.73,100.0,2,Excellent work,1,1,Tutoring
44747,3621,199,Q1,2025,F,51.48,94.73,100.0,3,Needs support,1,1,Tutoring
44748,3621,199,Q2,2025,F,51.48,94.73,94.0,2,Needs support,1,1,Tutoring
44749,3621,202,Q1,2025,F,54.44,94.73,92.78,2,Needs support,1,1,Counseling
44750,3621,202,Q2,2025,F,54.44,94.73,86.99,2,Needs support,1,1,Study Group
44751,3621,209,Q1,2025,F,51.27,94.73,92.81,5,Average performance,1,1,Study Group
44752,3621,209,Q2,2025,F,51.27,94.73,88.75,1,Good progress,1,1,Tutoring
44753,3621,196,Q1,2025,F,53.8,94.73,85.2,5,Good progress,1,1,Counseling
44754,3621,196,Q2,2025,F,53.8,94.73,100.0,5,Average performance,1,1,Counseling
44755,3621,198,Q1,2025,F,52.99,94.73,97.12,4,Average performance,1,1,Tutoring
44756,3621,198,Q2,2025,F,52.99,94.73,100.0,1,Excellent work,1,1,Counseling
44757,3622,207,Q1,2025,D,66.69,58.95,62.23,2,Excellent work,1,1,Study Group
44758,3622,207,Q2,2025,D,66.69,58.95,68.24,2,Needs support,1,1,
44759,3622,198,Q1,2025,D,63.67,58.95,63.67,5,Good progress,1,1,Tutoring
44760,3622,198,Q2,2025,D,63.67,58.95,52.74,1,Excellent work,1,1,
44761,3622,202,Q1,2025,D,63.24,58.95,52.38,1,Average performance,1,1,Tutoring
44762,3622,202,Q2,2025,D,63.24,58.95,66.76,1,Average performance,1,1,Counseling
44763,3622,200,Q1,2025,D,63.69,58.95,65.31,3,Excellent work,1,1,Counseling
44764,3622,200,Q2,2025,D,63.69,58.95,55.59,3,Average performance,1,1,Tutoring
44765,3622,199,Q1,2025,D,63.93,58.95,61.12,3,Average performance,1,1,Study Group
44766,3622,199,Q2,2025,D,63.93,58.95,65.54,4,Excellent work,1,1,Counseling
44767,3622,205,Q1,2025,D,64.12,58.95,58.28,2,Average performance,1,1,Study Group
44768,3622,205,Q2,2025,D,64.12,58.95,51.86,5,Average performance,1,1,Study Group
44769,3623,206,Q1,2025,D,64.67,75.43,76.44,3,Average performance,1,1,
44770,3623,206,Q2,2025,D,64.67,75.43,71.94,1,Needs support,1,1,Study Group
44771,3623,197,Q1,2025,D,65.61,75.43,81.65,1,Excellent work,1,1,Counseling
44772,3623,197,Q2,2025,D,65.61,75.43,77.73,4,Average performance,1,1,Tutoring
44773,3623,198,Q1,2025,D,67.09,75.43,70.34,1,Excellent work,1,1,Tutoring
44774,3623,198,Q2,2025,D,67.09,75.43,69.28,1,Excellent work,1,1,Counseling
44775,3623,203,Q1,2025,D,62.9,75.43,78.79,2,Good progress,1,1,Study Group
44776,3623,203,Q2,2025,D,62.9,75.43,75.94,3,Needs support,1,1,Tutoring
44777,3623,201,Q1,2025,D,63.82,75.43,65.74,5,Needs support,1,1,Tutoring
44778,3623,201,Q2,2025,D,63.82,75.43,69.45,1,Excellent work,1,1,
44779,3623,205,Q1,2025,D,69.15,75.43,78.53,1,Needs support,1,1,Counseling
44780,3623,205,Q2,2025,D,69.15,75.43,78.03,5,Needs support,1,1,Tutoring
44781,3623,196,Q1,2025,D,66.27,75.43,74.57,3,Excellent work,1,1,Tutoring
44782,3623,196,Q2,2025,D,66.27,75.43,81.2,4,Excellent work,1,1,
44783,3624,201,Q1,2025,B,87.01,64.82,72.59,2,Excellent work,1,1,Study Group
